datetime,price_uniswap,volume_eth_uniswap,direction_uniswap,price_binance,volume_eth_binance,direction_binance
2025-12-22 19:12:11+00:00,3006.844260089611,2215698,sell,3002.421428571429,0.12849606671843852,sell
2025-12-22 19:12:23+00:00,3002.3787336302166,16513083,buy,3001.997142857143,0.12462769695705926,sell
2025-12-22 19:12:23+00:00,3005.36581619262,280498394,sell,3001.572857142857,0.12075932719567999,sell
2025-12-22 19:12:23+00:00,3002.821995057337,7165616181,buy,3001.1485714285714,0.11689095743430072,sell
2025-12-22 19:12:35+00:00,3005.382778804447,4529687,sell,3000.724285714286,0.11302258767292145,sell
2025-12-22 19:12:59+00:00,3005.2895229359237,8885295,sell,3000.3,0.10915421791154217,sell
2025-12-22 19:12:59+00:00,3002.2841678177174,18013705,buy,3000.3,0.10915421791154217,sell
2025-12-22 19:12:59+00:00,3002.3312832204388,703064241,buy,3000.3,0.10915421791154217,sell
2025-12-22 19:13:11+00:00,3002.140451088115,2130147243,buy,3000.255,0.12189680002121198,sell
2025-12-22 19:13:23+00:00,3001.683082726365,4704057331,buy,3000.21,0.13463938213088178,sell
2025-12-22 19:13:47+00:00,2998.698034283569,2650545059,buy,3000.165,0.14738196424055156,sell
2025-12-22 19:13:47+00:00,2999.400992627164,7640219757,buy,3000.1200000000003,0.16012454635022136,sell
2025-12-22 19:13:47+00:00,3000.648917334214,10726135192,buy,3000.0750000000003,0.17286712845989116,sell
2025-12-22 19:13:59+00:00,3001.519378113759,4822461,sell,3000.03,0.18560971056956097,sell
2025-12-22 19:13:59+00:00,3001.518161883244,5932000,sell,3000.03,0.18560971056956097,sell
2025-12-22 19:14:11+00:00,2999.1006956636,52692177,buy,3000.2562500000004,0.1708259298893727,sell
2025-12-22 19:14:11+00:00,2999.1186130237675,209513312,buy,3000.4825,0.1560421492091844,sell
2025-12-22 19:14:11+00:00,3001.8267556685087,4500000000,sell,3000.7087500000002,0.14125836852899615,sell
2025-12-22 19:14:23+00:00,3002.406011083448,4500000000,sell,3000.9350000000004,0.12647458784880788,sell
2025-12-22 19:14:35+00:00,3002.714922713661,17232330,sell,3001.16125,0.11169080716861961,sell
2025-12-22 19:14:47+00:00,2997.7540976188343,28622556136,buy,3001.3875000000003,0.09690702648843133,sell
2025-12-22 19:14:47+00:00,2998.8296857233386,706762116,sell,3001.61375,0.08212324580824307,sell
2025-12-22 19:14:59+00:00,3000.5211575193284,4500000000,sell,3001.84,0.06733946512805479,sell
2025-12-22 19:14:59+00:00,2999.5449960200085,9625311358,sell,3001.84,0.06733946512805479,sell
2025-12-22 19:15:11+00:00,3001.136539410885,4500000000,sell,3002.0080000000003,0.0640111540758809,sell
2025-12-22 19:15:11+00:00,3001.4442709716377,2873979,sell,3002.176,0.060682843023707,sell
2025-12-22 19:15:47+00:00,2998.127911967337,1199251163,buy,3002.344,0.057354531971533104,sell
2025-12-22 19:15:47+00:00,2998.326792728298,1712518755,buy,3002.5119999999997,0.054026220919359214,sell
2025-12-22 19:15:59+00:00,3001.784783185678,24811348,sell,3002.68,0.050697909867185316,sell
2025-12-22 19:15:59+00:00,3001.775700415581,107485953,sell,3002.68,0.050697909867185316,sell
2025-12-22 19:15:59+00:00,3001.4073088632017,5282960783,sell,3002.68,0.050697909867185316,sell
2025-12-22 19:16:11+00:00,2998.7473482639466,6209,buy,3003.165,0.058441563800384455,sell
2025-12-22 19:16:11+00:00,3001.8603038619285,1080760124,sell,3003.65,0.0661852177335836,sell
2025-12-22 19:16:35+00:00,3002.110069087378,44244,sell,3004.1349999999998,0.07392887166678275,sell
2025-12-22 19:16:35+00:00,3001.992314227229,850813158,sell,3004.62,0.08167252559998188,sell
2025-12-22 19:16:35+00:00,3002.0522629680104,25461031,sell,3005.105,0.08941617953318101,sell
2025-12-22 19:16:47+00:00,3002.419812257368,5353189648,sell,3005.59,0.09715983346638016,sell
2025-12-22 19:17:11+00:00,3002.787072855115,18210756,sell,3006.0750000000003,0.1049034873995793,sell
2025-12-22 19:18:11+00:00,3003.0044729421297,3163809343,sell,3006.56,0.11264714133277845,sell
2025-12-22 19:18:47+00:00,3003.301808985686,1185802589,sell,3007.045,0.1203907952659776,sell
2025-12-22 19:18:59+00:00,3004.487698117609,96323742,sell,3007.53,0.12813444919917671,buy
2025-12-22 19:18:59+00:00,3003.9322464403544,8199951047,sell,3007.53,0.12813444919917671,buy
2025-12-22 19:19:23+00:00,3005.471659517281,14709466315,sell,3007.3100000000004,0.12095234381821231,buy
2025-12-22 19:19:23+00:00,3001.48675644994,7017500000,buy,3007.09,0.1137702384372479,buy
2025-12-22 19:19:35+00:00,3006.6038580506192,2192536450,sell,3006.8700000000003,0.10658813305628348,buy
2025-12-22 19:19:47+00:00,3007.1137274684525,5411376427,sell,3006.65,0.09940602767531909,buy
2025-12-22 19:20:23+00:00,3007.671107266479,2900000000,sell,3006.4300000000003,0.09222392229435467,buy
2025-12-22 19:20:23+00:00,3004.733901171351,1858592262,buy,3006.21,0.08504181691339026,buy
2025-12-22 19:20:47+00:00,3007.676833449495,904266715,sell,3005.9900000000002,0.07785971153242585,buy
2025-12-22 19:21:11+00:00,3004.61289805322,1754234810,buy,3005.77,0.07067760615146144,buy
2025-12-22 19:21:11+00:00,3004.492365056109,42945863,buy,3005.55,0.06349550077049704,buy
2025-12-22 19:21:23+00:00,3004.360206937807,1929698951,buy,3005.33,0.05631339538953263,buy
