datetime,price_uniswap,price_binance,spread,volume_eth_uniswap,direction_uniswap,profit,spread_zscore,strong_signal,event_id
2025-12-10 20:06:59+00:00,3374.5054493538696,3388.93,14.424550646130228,3.42880725061963,buy,18.599738586804726,2.533444952209633,False,808
2025-12-10 20:07:23+00:00,3377.8888697869274,3391.4025,13.513630213072702,2.507399997896988,buy,11.317476386766275,2.3200208846055013,False,809
2025-12-10 20:07:47+00:00,3383.749921336273,3395.11125,11.361328663726908,0.0549720949610077,buy,0.12980718353654502,1.8814050588265494,False,810
2025-12-10 20:08:11+00:00,3387.882361273374,3398.82,10.937638726626119,0.2807781524156773,buy,0.5440466217111473,1.8028327875716184,False,811
2025-12-10 20:08:23+00:00,3388.114388338915,3403.765,15.650611661084895,0.2481779502173905,buy,1.6505351697399238,2.5097115020539498,False,812
2025-12-10 20:08:23+00:00,3387.71240732358,3402.52875,14.816342676419936,0.2499999997547327,buy,1.4540856676784253,2.398303765443572,False,812
2025-12-10 20:08:47+00:00,3433.6476115511164,3406.2375,-27.410111551116188,2.5337486499e-08,sell,4.6646595287149034e-07,-4.308437953735123,True,813
2025-12-10 20:11:47+00:00,3405.846055056707,3415.202222222222,9.356167165515217,0.0608429696029081,buy,0.021670268024996272,1.387532848246611,False,814
2025-12-10 20:12:35+00:00,3409.553701763024,3421.8644444444444,12.310742681420379,3.731249990994926,buy,12.353208600236307,1.8353010432829535,False,815
2025-12-10 20:12:35+00:00,3411.2226790527843,3421.0316666666668,9.808987613882437,1.335315420471123,buy,1.0802536357873562,1.4447239856310976,False,815
2025-12-10 20:12:59+00:00,3413.984460102631,3423.53,9.545539897369054,1.2516033980047896,buy,0.6827995892942915,1.3932470515754558,False,816
2025-12-10 20:13:11+00:00,3413.501824511605,3425.335,11.833175488395227,0.2112827439613832,buy,0.5986010913122756,1.7221330309655467,False,817
2025-12-10 20:13:11+00:00,3412.409624805084,3426.2375,13.827875194916032,0.3999999988506557,buy,1.931150072417522,2.0120911929000225,False,817
2025-12-10 20:13:11+00:00,3412.548107287864,3424.4325000000003,11.88439271213656,0.020000816062999,buy,0.05769020808889815,1.7388660456844687,False,817
2025-12-10 20:13:11+00:00,3412.9933839020864,3427.1400000000003,14.14661609791392,1.3302384849071387,buy,6.846226800487703,2.04650950198179,False,817
2025-12-10 20:13:23+00:00,3419.868675743301,3429.8475000000003,9.978824256699227,3.094148047278487,buy,3.028627162494729,1.4047418145359634,False,818
2025-12-10 20:13:35+00:00,3420.344070401052,3434.36,14.015929598948333,0.0820875330729749,buy,0.411745286845385,1.9940977900306507,False,819
2025-12-10 20:13:35+00:00,3420.5005015890347,3436.165,15.66449841096528,0.1588094645060412,buy,1.0583854238467585,2.223356772316402,False,819
2025-12-10 20:13:35+00:00,3420.3114077930272,3433.4575,13.146092206972753,0.0165189207249572,buy,0.06848896848534575,1.8385221680143264,False,819
2025-12-10 20:13:35+00:00,3420.409584675843,3435.2625,14.852915324157038,0.1159241307755771,buy,0.6784941214559598,2.0773163493406357,False,819
2025-12-10 20:13:35+00:00,3420.300048558,3432.5550000000003,12.25495144200022,0.0179276446889072,buy,0.058353612931826074,1.6831047565601602,False,819
2025-12-10 20:13:35+00:00,3421.5505905457744,3430.75,9.199409454225588,3.0136549190568087,buy,0.6009512826333767,1.2292350100746428,False,819
2025-12-10 20:13:47+00:00,3419.716570812866,3440.6775,20.960929187133843,1.329128088214515,buy,15.897606943764396,2.8216087167803514,False,820
2025-12-10 20:13:47+00:00,3420.260519944105,3438.8725,18.611980055894946,0.101538988031729,buy,0.9759907278567349,2.546842475225048,False,820
2025-12-10 20:13:47+00:00,3419.227017194605,3439.775,20.547982805394895,0.1509431235201969,buy,1.7430885950038315,2.794751262722389,False,820
2025-12-10 20:13:47+00:00,3420.2180677684605,3437.0675,16.849432231539595,0.026704893427919,buy,0.20961825121293728,2.3362292930858213,False,820
2025-12-10 20:13:47+00:00,3420.160866035076,3437.97,17.809133964923603,0.0139398182914332,buy,0.12279772677592751,2.454527587333935,False,820
2025-12-10 20:13:59+00:00,3419.036509425759,3441.58,22.543490574240877,0.4251052774642973,buy,5.757409318397763,2.9838702536535986,False,821
2025-12-10 20:14:11+00:00,3422.715330842368,3438.6,15.884669157631834,1.3339514405004058,buy,9.1838143401917,2.0280158951305998,False,822
