event_id,start_time,end_time,trade_count,total_volume_eth,total_profit,avg_spread,direction,strong_signal_ratio,arbitrage_type
1411,2025-12-18 17:06:11+00:00,2025-12-18 17:06:11+00:00,2,2.2720185559864174,5.799168912271861,-11.53547668811234,sell,0.0,"Sell on Uniswap, Buy on Binance"
1412,2025-12-18 17:06:23+00:00,2025-12-18 17:06:23+00:00,6,0.900831391195222,3.6669342109015166,-13.203523656741254,sell,0.5,"Sell on Uniswap, Buy on Binance"
1413,2025-12-18 17:06:47+00:00,2025-12-18 17:06:47+00:00,3,6.714048793837159,40.7055516467981,-15.009105535023082,sell,0.6666666666666666,"Sell on Uniswap, Buy on Binance"
1414,2025-12-18 17:07:11+00:00,2025-12-18 17:07:11+00:00,6,2.73606225651916,23.168027041454774,-15.169308989303014,sell,0.5,"Sell on Uniswap, Buy on Binance"
1415,2025-12-18 17:07:47+00:00,2025-12-18 17:07:47+00:00,6,5.513110459416654,28.348080403925554,-13.792601593207868,sell,0.0,"Sell on Uniswap, Buy on Binance"
1416,2025-12-18 17:07:59+00:00,2025-12-18 17:07:59+00:00,3,0.08835803504997562,0.6105590909138625,-15.916095065919157,sell,0.0,"Sell on Uniswap, Buy on Binance"
1417,2025-12-18 17:08:23+00:00,2025-12-18 17:08:23+00:00,3,2.2825846479475485,20.314708727317644,-17.961455562330986,sell,0.3333333333333333,"Sell on Uniswap, Buy on Binance"
1418,2025-12-18 17:08:47+00:00,2025-12-18 17:08:47+00:00,1,0.0141943068865942,0.20584785920798257,-23.502142362611266,sell,1.0,"Sell on Uniswap, Buy on Binance"
1419,2025-12-18 17:09:11+00:00,2025-12-18 17:09:11+00:00,2,8.294764013891752,89.02711370692305,-19.896495990153653,sell,0.0,"Sell on Uniswap, Buy on Binance"
1420,2025-12-18 17:09:23+00:00,2025-12-18 17:09:23+00:00,3,0.034303121034252704,0.05152136634208594,-10.502087093447548,sell,0.0,"Sell on Uniswap, Buy on Binance"
1421,2025-12-18 17:09:35+00:00,2025-12-18 17:09:35+00:00,1,6.506348130410558,2.0755591887108524,-9.319005246431516,sell,0.0,"Sell on Uniswap, Buy on Binance"
1422,2025-12-18 17:09:59+00:00,2025-12-18 17:09:59+00:00,1,4.229692601516215,4.34659120562424,10.02763761226197,buy,0.0,"Buy on Uniswap, Sell on Binance"
1423,2025-12-18 17:10:59+00:00,2025-12-18 17:10:59+00:00,4,0.048148989215513,0.023202596370007676,-9.479820816519236,sell,0.0,"Sell on Uniswap, Buy on Binance"
1424,2025-12-18 17:11:35+00:00,2025-12-18 17:11:35+00:00,1,0.0361572504115812,0.015182525248342207,-9.419902649552114,sell,0.0,"Sell on Uniswap, Buy on Binance"
1425,2025-12-18 17:11:47+00:00,2025-12-18 17:11:47+00:00,2,0.09585530136340009,0.22792836665083976,-11.197374964858227,sell,0.0,"Sell on Uniswap, Buy on Binance"
1426,2025-12-18 17:16:23+00:00,2025-12-18 17:16:23+00:00,1,4.115661187111186,0.2847451375501956,-9.069185757671676,sell,0.0,"Sell on Uniswap, Buy on Binance"
1427,2025-12-18 17:16:35+00:00,2025-12-18 17:16:35+00:00,2,0.2687984392021934,2.0360659541202377,-15.80433951929058,sell,0.0,"Sell on Uniswap, Buy on Binance"
1428,2025-12-18 17:16:47+00:00,2025-12-18 17:16:47+00:00,2,0.0404273957629998,0.4468486777688792,-20.137789192611308,sell,0.5,"Sell on Uniswap, Buy on Binance"
1429,2025-12-18 17:16:59+00:00,2025-12-18 17:16:59+00:00,2,0.007703528535487,0.11057165375126624,-23.352849231611344,sell,1.0,"Sell on Uniswap, Buy on Binance"
1430,2025-12-18 17:17:11+00:00,2025-12-18 17:17:11+00:00,1,0.0291324325311217,0.055020985521919245,-10.8886505774326,sell,0.0,"Sell on Uniswap, Buy on Binance"
1431,2025-12-18 17:17:23+00:00,2025-12-18 17:17:23+00:00,3,7.623548410501661,41.62721816866875,-14.854784273279316,sell,0.0,"Sell on Uniswap, Buy on Binance"
1432,2025-12-18 17:17:35+00:00,2025-12-18 17:17:35+00:00,5,0.1706652794472365,1.4790872061721736,-17.257161703653036,sell,0.0,"Sell on Uniswap, Buy on Binance"
1433,2025-12-18 17:17:47+00:00,2025-12-18 17:17:47+00:00,2,0.2755224957803367,2.7583292512399877,-18.912275195350958,sell,0.0,"Sell on Uniswap, Buy on Binance"
1434,2025-12-18 17:18:11+00:00,2025-12-18 17:18:11+00:00,1,2.060069761833477,0.7448879331395569,-9.361583839023297,sell,0.0,"Sell on Uniswap, Buy on Binance"
1435,2025-12-18 17:18:47+00:00,2025-12-18 17:18:47+00:00,2,6.884954657313715,7.830479129977258,10.090977645011208,buy,0.0,"Buy on Uniswap, Sell on Binance"
1436,2025-12-18 17:20:35+00:00,2025-12-18 17:20:35+00:00,2,73.78040909329177,1428.9232704380793,38.540617645002385,buy,1.0,"Buy on Uniswap, Sell on Binance"
1437,2025-12-18 17:20:59+00:00,2025-12-18 17:20:59+00:00,2,5.2594052641002955,9.574266972886486,-11.642070754560564,sell,0.0,"Sell on Uniswap, Buy on Binance"
1438,2025-12-18 17:21:23+00:00,2025-12-18 17:21:23+00:00,2,2.2364639940922206,6.318169276893971,-11.861679435938868,sell,0.0,"Sell on Uniswap, Buy on Binance"
1439,2025-12-18 17:21:47+00:00,2025-12-18 17:21:47+00:00,1,7.096842380000001,15.175727771959247,-11.138377458505602,sell,0.0,"Sell on Uniswap, Buy on Binance"
1440,2025-12-18 17:22:11+00:00,2025-12-18 17:22:11+00:00,2,3.3582951675049815,11.691249691998964,-12.444072956835043,sell,0.0,"Sell on Uniswap, Buy on Binance"
1441,2025-12-18 17:22:35+00:00,2025-12-18 17:22:35+00:00,1,2.163341177211068,13.169333237296403,-15.087497143781093,sell,0.0,"Sell on Uniswap, Buy on Binance"
1442,2025-12-18 17:22:59+00:00,2025-12-18 17:22:59+00:00,1,0.886622525,5.877639823499983,-15.629247123515142,sell,0.0,"Sell on Uniswap, Buy on Binance"
1443,2025-12-18 17:23:11+00:00,2025-12-18 17:23:11+00:00,1,1.3114297405136998e-05,5.567282363440182e-05,-13.245200632143224,sell,0.0,"Sell on Uniswap, Buy on Binance"
1444,2025-12-18 17:25:23+00:00,2025-12-18 17:25:23+00:00,1,3.915257402065646,3.3028718183904635,-9.843589955707102,sell,0.0,"Sell on Uniswap, Buy on Binance"
1445,2025-12-18 17:33:23+00:00,2025-12-18 17:33:23+00:00,1,1.369890835794333,0.631311448279375,9.46084799736127,buy,0.0,"Buy on Uniswap, Sell on Binance"
1446,2025-12-18 17:39:23+00:00,2025-12-18 17:39:23+00:00,1,0.1405040436560716,0.07264615369776163,9.517039594074504,buy,0.0,"Buy on Uniswap, Sell on Binance"
1447,2025-12-18 17:39:47+00:00,2025-12-18 17:39:47+00:00,1,0.0180946908991839,0.020888249055054996,10.154385514040314,buy,0.0,"Buy on Uniswap, Sell on Binance"
1448,2025-12-18 17:40:11+00:00,2025-12-18 17:40:11+00:00,1,2.494461931282416,9.632891404802336,12.861711130564345,buy,0.0,"Buy on Uniswap, Sell on Binance"
1449,2025-12-18 17:40:23+00:00,2025-12-18 17:40:23+00:00,1,0.8281575483394107,5.033310322522265,15.077720758103169,buy,0.0,"Buy on Uniswap, Sell on Binance"
1450,2025-12-18 17:40:35+00:00,2025-12-18 17:40:35+00:00,1,0.0353678311,0.24706275844590073,15.985521892686847,buy,0.0,"Buy on Uniswap, Sell on Binance"
1451,2025-12-18 17:40:47+00:00,2025-12-18 17:40:47+00:00,1,0.2659999999915341,1.582378794169637,14.94879245947368,buy,0.0,"Buy on Uniswap, Sell on Binance"
1452,2025-12-18 17:49:35+00:00,2025-12-18 17:49:35+00:00,1,0.0042533651523372,0.014119449464044297,-12.319594946200596,sell,0.0,"Sell on Uniswap, Buy on Binance"
1453,2025-12-18 18:12:11+00:00,2025-12-18 18:12:11+00:00,4,0.2430313299775709,0.7089254801710811,11.656997148015762,buy,0.0,"Buy on Uniswap, Sell on Binance"
1454,2025-12-18 18:12:23+00:00,2025-12-18 18:12:23+00:00,3,0.06317849170480949,0.20011987719480703,12.271908565759531,buy,0.0,"Buy on Uniswap, Sell on Binance"
1455,2025-12-18 18:12:35+00:00,2025-12-18 18:12:35+00:00,4,3.0507910526062183,15.285755925029198,14.295243160810173,buy,0.0,"Buy on Uniswap, Sell on Binance"
1456,2025-12-18 18:12:47+00:00,2025-12-18 18:12:47+00:00,1,0.739925999480107,5.180264610605315,16.001057692586983,buy,0.0,"Buy on Uniswap, Sell on Binance"
1457,2025-12-18 18:17:11+00:00,2025-12-18 18:17:11+00:00,2,12.444838158343327,30.038950629547585,-12.891853450050803,sell,0.0,"Sell on Uniswap, Buy on Binance"
1458,2025-12-18 19:03:47+00:00,2025-12-18 19:03:47+00:00,1,0.7983207581290068,1.2980769899341387,-10.626009316075397,sell,0.0,"Sell on Uniswap, Buy on Binance"
1459,2025-12-18 19:03:59+00:00,2025-12-18 19:03:59+00:00,1,0.0022717315854,0.005009187561133708,-11.205008546487988,sell,0.0,"Sell on Uniswap, Buy on Binance"
1460,2025-12-18 19:39:47+00:00,2025-12-18 19:39:47+00:00,3,3.610509319542662,9.483174819482464,-10.790409790831745,sell,0.0,"Sell on Uniswap, Buy on Binance"
1461,2025-12-18 19:39:59+00:00,2025-12-18 19:39:59+00:00,1,0.0027955237263278,0.016211868861499983,-14.79922420576122,sell,1.0,"Sell on Uniswap, Buy on Binance"
1462,2025-12-18 19:40:11+00:00,2025-12-18 19:40:11+00:00,1,0.0024549498906705,0.013624226142932504,-14.549696225861226,sell,1.0,"Sell on Uniswap, Buy on Binance"
1463,2025-12-18 19:40:47+00:00,2025-12-18 19:40:47+00:00,2,0.1486657960076957,0.780878965013535,-14.284500816001355,sell,0.0,"Sell on Uniswap, Buy on Binance"
1464,2025-12-18 19:43:35+00:00,2025-12-18 19:43:35+00:00,1,0.071331058,0.02737343624799853,-9.383752001098856,sell,0.0,"Sell on Uniswap, Buy on Binance"
1465,2025-12-18 19:43:47+00:00,2025-12-18 19:43:47+00:00,1,0.0238393462765445,0.03227995740338805,-10.354062188993339,sell,0.0,"Sell on Uniswap, Buy on Binance"
1466,2025-12-18 19:44:47+00:00,2025-12-18 19:44:47+00:00,1,0.004309910189952,0.0038357832820299716,-9.889991464548984,sell,0.0,"Sell on Uniswap, Buy on Binance"
1467,2025-12-18 19:44:59+00:00,2025-12-18 19:44:59+00:00,2,0.0687517064522274,0.08938921173432841,-10.306420812881697,sell,0.0,"Sell on Uniswap, Buy on Binance"
1468,2025-12-18 19:52:35+00:00,2025-12-18 19:52:35+00:00,1,6.106099999116674,0.5962105475783422,9.097641792251125,buy,0.0,"Buy on Uniswap, Sell on Binance"
1469,2025-12-18 19:59:35+00:00,2025-12-18 19:59:35+00:00,1,1.1199999972482912,0.354866187579041,9.31684481111688,buy,0.0,"Buy on Uniswap, Sell on Binance"
1470,2025-12-18 20:00:11+00:00,2025-12-18 20:00:11+00:00,1,2.9699584161233505,6.830172727282206,11.299753656550365,buy,0.0,"Buy on Uniswap, Sell on Binance"
1471,2025-12-18 20:01:23+00:00,2025-12-18 20:01:23+00:00,1,0.0122062239014021,0.0576415781712576,13.722310407941677,buy,1.0,"Buy on Uniswap, Sell on Binance"
1472,2025-12-18 20:02:11+00:00,2025-12-18 20:02:11+00:00,1,1.7999999978054992,6.967506858716968,12.870837148450846,buy,0.0,"Buy on Uniswap, Sell on Binance"
1473,2025-12-18 20:11:11+00:00,2025-12-18 20:11:11+00:00,1,2.332499996845916,1.0725048023284638,9.459809133452836,buy,0.0,"Buy on Uniswap, Sell on Binance"
1474,2025-12-18 21:00:11+00:00,2025-12-18 21:00:11+00:00,1,0.4597864317968902,3.83450546375662,17.33975341284213,buy,1.0,"Buy on Uniswap, Sell on Binance"
1475,2025-12-19 03:03:47+00:00,2025-12-19 03:03:47+00:00,1,0.0594309114393973,0.05353913738656763,9.900863474745165,buy,1.0,"Buy on Uniswap, Sell on Binance"
1476,2025-12-19 03:03:59+00:00,2025-12-19 03:03:59+00:00,3,1.6231255739597885,0.5175326310835379,9.64898494765263,buy,1.0,"Buy on Uniswap, Sell on Binance"
1477,2025-12-19 03:10:59+00:00,2025-12-19 03:10:59+00:00,1,1.5899784017240406,7.941348498826916,13.994626650409828,buy,1.0,"Buy on Uniswap, Sell on Binance"
1478,2025-12-19 03:15:59+00:00,2025-12-19 03:15:59+00:00,1,0.1200565853878669,0.02082310270287136,-9.173444069191191,sell,0.0,"Sell on Uniswap, Buy on Binance"
1479,2025-12-19 03:16:11+00:00,2025-12-19 03:16:11+00:00,1,0.7209258899314922,0.18060969830583576,-9.250524638979186,sell,0.0,"Sell on Uniswap, Buy on Binance"
1480,2025-12-19 03:19:11+00:00,2025-12-19 03:19:11+00:00,1,1.1414954481135604,2.638813312434119,-11.311716018487004,sell,0.0,"Sell on Uniswap, Buy on Binance"
1481,2025-12-19 03:21:11+00:00,2025-12-19 03:21:11+00:00,1,1.8914815861918484,1.9850047518923966,10.04944439659539,buy,0.0,"Buy on Uniswap, Sell on Binance"
1482,2025-12-19 03:21:23+00:00,2025-12-19 03:21:23+00:00,1,0.8847862443270146,0.7041163023088367,9.795803852990957,buy,0.0,"Buy on Uniswap, Sell on Binance"
1483,2025-12-19 03:21:35+00:00,2025-12-19 03:21:35+00:00,1,0.1242293728268779,0.10147410768523031,9.816828624150276,buy,0.0,"Buy on Uniswap, Sell on Binance"
1484,2025-12-19 03:24:35+00:00,2025-12-19 03:24:35+00:00,1,0.0040574000675862,0.011721538327279355,11.88892841031884,buy,0.0,"Buy on Uniswap, Sell on Binance"
1485,2025-12-19 03:24:47+00:00,2025-12-19 03:24:47+00:00,2,0.0224043421332245,0.16649688117571193,15.288697630273418,buy,0.5,"Buy on Uniswap, Sell on Binance"
1486,2025-12-19 03:24:59+00:00,2025-12-19 03:24:59+00:00,1,0.145655598021626,1.842033860961186,21.646502338260234,buy,1.0,"Buy on Uniswap, Sell on Binance"
1487,2025-12-19 03:25:23+00:00,2025-12-19 03:25:23+00:00,2,5.26020239102804,39.76455657615775,16.147936675849678,buy,0.0,"Buy on Uniswap, Sell on Binance"
1488,2025-12-19 03:25:35+00:00,2025-12-19 03:25:35+00:00,2,0.019853650415039302,0.005536802562474717,9.295090202941537,buy,0.0,"Buy on Uniswap, Sell on Binance"
1489,2025-12-19 03:25:47+00:00,2025-12-19 03:25:47+00:00,8,7.470096579517725,9.657579208558497,11.598710871202172,buy,0.0,"Buy on Uniswap, Sell on Binance"
1490,2025-12-19 03:25:59+00:00,2025-12-19 03:25:59+00:00,1,2.0909167585816397,0.6726639106179235,9.321707647067797,buy,0.0,"Buy on Uniswap, Sell on Binance"
1491,2025-12-19 03:26:11+00:00,2025-12-19 03:26:11+00:00,6,31.17400608766193,102.12243931067107,12.702636840798808,buy,0.0,"Buy on Uniswap, Sell on Binance"
1492,2025-12-19 03:26:35+00:00,2025-12-19 03:26:35+00:00,2,0.7862906924322262,3.528785066125688,11.740175850072546,buy,0.0,"Buy on Uniswap, Sell on Binance"
1493,2025-12-19 03:26:47+00:00,2025-12-19 03:26:47+00:00,5,10.065272738930267,55.39580790809455,16.74841863566535,buy,0.0,"Buy on Uniswap, Sell on Binance"
1494,2025-12-19 03:27:11+00:00,2025-12-19 03:27:11+00:00,2,0.16385777644993638,0.24582392678496176,10.514402145369104,buy,0.0,"Buy on Uniswap, Sell on Binance"
1495,2025-12-19 03:28:59+00:00,2025-12-19 03:28:59+00:00,5,7.137825802203068,18.817189767370916,13.051357369232846,buy,0.0,"Buy on Uniswap, Sell on Binance"
1496,2025-12-19 03:29:11+00:00,2025-12-19 03:29:11+00:00,1,2.5019865057833908,13.332507710113738,14.328768832004243,buy,0.0,"Buy on Uniswap, Sell on Binance"
1497,2025-12-19 03:29:23+00:00,2025-12-19 03:29:23+00:00,4,1.1755245820827014,7.804818321738119,15.27901503938574,buy,0.0,"Buy on Uniswap, Sell on Binance"
1498,2025-12-19 03:29:35+00:00,2025-12-19 03:29:35+00:00,1,0.0122608216548235,0.015709650511520915,10.28128855910245,buy,0.0,"Buy on Uniswap, Sell on Binance"
1499,2025-12-19 03:29:47+00:00,2025-12-19 03:29:47+00:00,2,1.2013826602262,1.9590354576768925,10.656270783237915,buy,0.0,"Buy on Uniswap, Sell on Binance"
1500,2025-12-19 03:30:11+00:00,2025-12-19 03:30:11+00:00,1,0.0487656586351503,0.04448794248466181,9.912280152258518,buy,0.0,"Buy on Uniswap, Sell on Binance"
1501,2025-12-19 03:30:35+00:00,2025-12-19 03:30:35+00:00,2,3.3356058838489484,9.606352168028108,12.267520561851143,buy,0.0,"Buy on Uniswap, Sell on Binance"
1502,2025-12-19 03:30:47+00:00,2025-12-19 03:30:47+00:00,4,5.933136879969193,40.15329661771153,15.87816366878576,buy,0.0,"Buy on Uniswap, Sell on Binance"
1503,2025-12-19 03:30:59+00:00,2025-12-19 03:30:59+00:00,2,2.6891278152271285,23.123220407301837,16.400019913959568,buy,0.0,"Buy on Uniswap, Sell on Binance"
1504,2025-12-19 03:31:11+00:00,2025-12-19 03:31:11+00:00,1,0.161548260919534,1.004429168916888,15.217517682949165,buy,0.0,"Buy on Uniswap, Sell on Binance"
1505,2025-12-19 03:31:23+00:00,2025-12-19 03:31:23+00:00,2,10.74497995484841,108.08844204183369,18.29863372059549,buy,0.0,"Buy on Uniswap, Sell on Binance"
1506,2025-12-19 03:31:35+00:00,2025-12-19 03:31:35+00:00,1,3.6336731634461774,56.1826007340748,24.461654971959888,buy,1.0,"Buy on Uniswap, Sell on Binance"
1507,2025-12-19 03:31:59+00:00,2025-12-19 03:31:59+00:00,4,42.2274384703588,173.3146712993115,15.524550001800321,buy,0.0,"Buy on Uniswap, Sell on Binance"
1508,2025-12-19 03:32:23+00:00,2025-12-19 03:32:23+00:00,1,4.392925159818,0.4191740036415036,9.095420246963386,buy,0.0,"Buy on Uniswap, Sell on Binance"
1509,2025-12-19 03:32:47+00:00,2025-12-19 03:32:47+00:00,1,0.0246612099198065,0.0016643443422248107,9.067488349016003,buy,0.0,"Buy on Uniswap, Sell on Binance"
1510,2025-12-19 03:33:59+00:00,2025-12-19 03:33:59+00:00,1,5.312983526969585,19.53276587080327,-12.676421312366529,sell,0.0,"Sell on Uniswap, Buy on Binance"
1511,2025-12-19 03:34:11+00:00,2025-12-19 03:34:11+00:00,2,9.260779979474123,77.277178562872,-17.398969618810725,sell,0.5,"Sell on Uniswap, Buy on Binance"
1512,2025-12-19 03:34:59+00:00,2025-12-19 03:34:59+00:00,2,0.025533951635530898,0.247144123817512,-18.679328376030526,sell,0.0,"Sell on Uniswap, Buy on Binance"
1513,2025-12-19 03:35:11+00:00,2025-12-19 03:35:11+00:00,1,2.883878466914982,30.11996609562566,-19.444256386381767,sell,0.0,"Sell on Uniswap, Buy on Binance"
1514,2025-12-19 03:35:23+00:00,2025-12-19 03:35:23+00:00,1,0.0006577444642079,0.004605762857209736,-16.00235898261235,sell,0.0,"Sell on Uniswap, Buy on Binance"
1515,2025-12-19 03:37:59+00:00,2025-12-19 03:37:59+00:00,1,6.712836752172035,9.991330144661134,10.488391646263153,buy,0.0,"Buy on Uniswap, Sell on Binance"
1516,2025-12-19 03:46:59+00:00,2025-12-19 03:46:59+00:00,2,0.0068836856956957,0.002168658477455776,9.31464320043483,buy,0.0,"Buy on Uniswap, Sell on Binance"
1517,2025-12-19 03:55:35+00:00,2025-12-19 03:55:35+00:00,1,0.5354728672513328,2.5770931794892586,-13.812742786983563,sell,0.0,"Sell on Uniswap, Buy on Binance"
1518,2025-12-19 03:55:59+00:00,2025-12-19 03:55:59+00:00,2,0.001879325899596612,0.013640052295320523,-16.26978787925873,sell,0.0,"Sell on Uniswap, Buy on Binance"
1519,2025-12-19 03:56:23+00:00,2025-12-19 03:56:23+00:00,1,1.5423934724999997,9.940565624496818,-15.44489606688012,sell,0.0,"Sell on Uniswap, Buy on Binance"
1520,2025-12-19 03:56:35+00:00,2025-12-19 03:56:35+00:00,1,1.5446889585,3.624491562178145,-11.346421615972304,sell,0.0,"Sell on Uniswap, Buy on Binance"
1521,2025-12-19 04:01:35+00:00,2025-12-19 04:01:35+00:00,1,5.0718064747147,4.0782888405792095,-9.804109711384172,sell,0.0,"Sell on Uniswap, Buy on Binance"
1522,2025-12-19 07:05:47+00:00,2025-12-19 07:05:47+00:00,1,0.0034492425006522,0.010763431734428277,12.120520442500947,buy,1.0,"Buy on Uniswap, Sell on Binance"
1523,2025-12-19 07:05:59+00:00,2025-12-19 07:05:59+00:00,1,0.0015363596486316,0.006766187580261553,13.404038850075267,buy,1.0,"Buy on Uniswap, Sell on Binance"
1524,2025-12-19 07:06:11+00:00,2025-12-19 07:06:11+00:00,2,0.5891548795113444,0.23368329758091114,9.520353202194883,buy,0.0,"Buy on Uniswap, Sell on Binance"
1525,2025-12-19 07:09:47+00:00,2025-12-19 07:09:47+00:00,1,0.0025285766055377,0.002495181288652701,9.986792839571535,buy,0.0,"Buy on Uniswap, Sell on Binance"
1526,2025-12-19 07:09:59+00:00,2025-12-19 07:09:59+00:00,2,0.0300705814744872,0.05551174318952628,10.841932865496801,buy,0.0,"Buy on Uniswap, Sell on Binance"
1527,2025-12-19 07:10:11+00:00,2025-12-19 07:10:11+00:00,2,0.005858443555218799,0.012737505391205889,11.159560288247576,buy,0.0,"Buy on Uniswap, Sell on Binance"
1528,2025-12-19 07:10:35+00:00,2025-12-19 07:10:35+00:00,1,0.0011033854223235,0.0026130512380177174,11.368212580256113,buy,0.0,"Buy on Uniswap, Sell on Binance"
1529,2025-12-19 07:10:47+00:00,2025-12-19 07:10:47+00:00,2,0.0022979599995572,0.006749825617630934,11.937312058926864,buy,0.0,"Buy on Uniswap, Sell on Binance"
1530,2025-12-19 07:13:35+00:00,2025-12-19 07:13:35+00:00,1,4.971425818215846,4.1668554452226365,-9.838161042241609,sell,1.0,"Sell on Uniswap, Buy on Binance"
1531,2025-12-19 07:14:11+00:00,2025-12-19 07:14:11+00:00,1,0.5585416634276691,0.3513508629907139,-9.629050411091157,sell,0.0,"Sell on Uniswap, Buy on Binance"
1532,2025-12-19 08:11:59+00:00,2025-12-19 08:11:59+00:00,1,0.2324496672837,0.6735086629827696,-11.897438705131663,sell,1.0,"Sell on Uniswap, Buy on Binance"
1533,2025-12-19 08:12:35+00:00,2025-12-19 08:12:35+00:00,1,0.00675153272,0.004559423457200161,-9.675316797872256,sell,0.0,"Sell on Uniswap, Buy on Binance"
1534,2025-12-19 14:15:11+00:00,2025-12-19 14:15:11+00:00,1,1.7693357886080925,2.496585693907739,10.411029896067248,buy,1.0,"Buy on Uniswap, Sell on Binance"
1535,2025-12-19 14:15:59+00:00,2025-12-19 14:15:59+00:00,1,0.534853329307943,1.8010499435874214,12.367371660409844,buy,1.0,"Buy on Uniswap, Sell on Binance"
1536,2025-12-19 14:30:59+00:00,2025-12-19 14:30:59+00:00,1,3.357855161443524,10.355352960152288,12.083918889372399,buy,1.0,"Buy on Uniswap, Sell on Binance"
1537,2025-12-19 14:42:11+00:00,2025-12-19 14:42:11+00:00,1,0.1052799998964527,0.18359149490719107,10.743840188903505,buy,0.0,"Buy on Uniswap, Sell on Binance"
1538,2025-12-19 14:44:11+00:00,2025-12-19 14:44:11+00:00,1,0.5189462243929698,5.30267434386033,19.218157671467907,buy,0.0,"Buy on Uniswap, Sell on Binance"
1539,2025-12-19 14:44:59+00:00,2025-12-19 14:44:59+00:00,2,20.79596500877747,18.63666382968163,-11.219952069659712,sell,0.0,"Sell on Uniswap, Buy on Binance"
1540,2025-12-19 14:45:23+00:00,2025-12-19 14:45:23+00:00,1,11.395256879021597,15.376202302469572,-10.349351091047083,sell,0.0,"Sell on Uniswap, Buy on Binance"
1541,2025-12-19 15:15:23+00:00,2025-12-19 15:15:23+00:00,1,1.1877385507912464,6.013044541176259,14.06259945605916,buy,0.0,"Buy on Uniswap, Sell on Binance"
1542,2025-12-19 15:15:59+00:00,2025-12-19 15:15:59+00:00,1,0.8403092087809579,9.389274934298365,20.173595191131426,buy,0.0,"Buy on Uniswap, Sell on Binance"
1543,2025-12-19 15:16:23+00:00,2025-12-19 15:16:23+00:00,1,0.644104837487292,1.3721776689742253,11.130363861770093,buy,0.0,"Buy on Uniswap, Sell on Binance"
1544,2025-12-19 15:16:59+00:00,2025-12-19 15:16:59+00:00,1,1.5142617293016942,4.031851502707097,11.662585618251342,buy,0.0,"Buy on Uniswap, Sell on Binance"
1545,2025-12-19 15:17:59+00:00,2025-12-19 15:17:59+00:00,1,0.663239578,0.6112329527601207,-9.921586969528107,sell,0.0,"Sell on Uniswap, Buy on Binance"
1546,2025-12-19 15:18:47+00:00,2025-12-19 15:18:47+00:00,1,3.7932912525526663,49.970277134545086,-22.17332991525973,sell,0.0,"Sell on Uniswap, Buy on Binance"
1547,2025-12-19 15:19:23+00:00,2025-12-19 15:19:23+00:00,1,0.0014839871141434,0.009222363371514346,-15.214584536226084,sell,0.0,"Sell on Uniswap, Buy on Binance"
1548,2025-12-19 15:19:35+00:00,2025-12-19 15:19:35+00:00,4,14.824544442403079,188.15650926218285,-19.112381314376535,sell,0.0,"Sell on Uniswap, Buy on Binance"
1549,2025-12-19 15:19:59+00:00,2025-12-19 15:19:59+00:00,3,20.375666068958438,99.87617395351249,-12.764843679790374,sell,0.0,"Sell on Uniswap, Buy on Binance"
1550,2025-12-19 15:20:59+00:00,2025-12-19 15:20:59+00:00,1,0.6397892168460144,4.3058301649005095,-15.730076174348596,sell,0.0,"Sell on Uniswap, Buy on Binance"
1551,2025-12-19 15:22:59+00:00,2025-12-19 15:22:59+00:00,1,1.513855786304549,2.9041005177457153,10.918346875586394,buy,0.0,"Buy on Uniswap, Sell on Binance"
1552,2025-12-19 15:25:11+00:00,2025-12-19 15:25:11+00:00,1,2.3299191723455546,0.05595353193054941,-9.02401522447417,sell,0.0,"Sell on Uniswap, Buy on Binance"
1553,2025-12-19 15:31:23+00:00,2025-12-19 15:31:23+00:00,1,1.014762651601672,1.0400007873790642,10.024870974249552,buy,0.0,"Buy on Uniswap, Sell on Binance"
1554,2025-12-19 16:05:59+00:00,2025-12-19 16:05:59+00:00,2,0.7751115587713802,0.4900665760316827,9.749706757412469,buy,0.0,"Buy on Uniswap, Sell on Binance"
1555,2025-12-19 16:06:11+00:00,2025-12-19 16:06:11+00:00,1,0.0455075539923739,0.04274663450897695,9.9393305233707,buy,0.0,"Buy on Uniswap, Sell on Binance"
1556,2025-12-19 16:06:23+00:00,2025-12-19 16:06:23+00:00,1,1.6158260643723144,2.599740658205384,10.608923581273757,buy,0.0,"Buy on Uniswap, Sell on Binance"
1557,2025-12-19 17:32:59+00:00,2025-12-19 17:32:59+00:00,1,3.1268252170758597,1.426228761537502,-9.456126793959811,sell,0.0,"Sell on Uniswap, Buy on Binance"
1558,2025-12-19 17:36:23+00:00,2025-12-19 17:36:23+00:00,1,0.0849999998522086,0.006511062050342395,9.076600730137216,buy,0.0,"Buy on Uniswap, Sell on Binance"
1559,2025-12-19 17:43:35+00:00,2025-12-19 17:43:35+00:00,2,2.8740106750848824,0.29097205653319147,-9.727435556911814,sell,0.0,"Sell on Uniswap, Buy on Binance"
1560,2025-12-19 17:44:11+00:00,2025-12-19 17:44:11+00:00,1,1.1319540331596287,2.9342518701943265,-11.592200552529448,sell,0.0,"Sell on Uniswap, Buy on Binance"
1561,2025-12-19 17:57:47+00:00,2025-12-19 17:57:47+00:00,1,0.2875670123461186,0.5911562522985644,-11.055716500566632,sell,0.0,"Sell on Uniswap, Buy on Binance"
1562,2025-12-19 17:58:11+00:00,2025-12-19 17:58:11+00:00,1,0.0002576920650155,0.0008368452327481047,-12.247462170392282,sell,0.0,"Sell on Uniswap, Buy on Binance"
